taxonomic lineage,TR2-64-1,WC-10-1,TR1-62-2,TR2-44-2,WC-30-2,TR1-52-2,TR1-42-2,TR2-24-2,WC-50-2,WC-40-2,WC-35-2,TR1-32-2,WC-20-2,TR2-34-2,Mel1-3,Mel1M-2,Mel2S-3,Mel3S-1,Ritt1-3,Ritt3-3,Ritt3M-3
super kingdom.Bacteria;phylum.Deinococcota;class.Deinococci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
super kingdom.Bacteria;phylum.Deinococcota;class.Deinococci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
super kingdom.Bacteria;phylum.Deinococcota;class.Deinococci,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Deinococcota;class.Deinococci,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Deinococcota;class.Deinococci,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,5,2,0,0,0,8
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,43,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,33,0,14,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,6,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,59,0,0,9,47,0,0,0,4,14,20,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,59
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,9,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,18,55,0,0,37,88
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,64,171,20,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,43,0,11,0,2,0,8,0,0,0,0,7,0,6,14
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,12,20,22,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,7
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Dependentiae;class.Babeliae,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Elusimicrobiota;class.Elusimicrobia,0,0,0,0,4,0,0,0,8,0,0,0,5,0,0,0,22,0,0,0,15
super kingdom.Bacteria;phylum.Elusimicrobiota;class.Elusimicrobia,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Fervidibacteria;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,89,0,0,42,229,0,0,0,524,0,478,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,33,0,0,0,14,0,0,0,0,0,0,0,10,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,21,2,0,0,0,7,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,3,0,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,46,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,37,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,384,14,0,16,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Clostridia,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Desulfotomaculia,0,0,377,68,4224,250,222,11,2731,1147,4217,13,95,47,5633,4864,1657,7631,52,104,209
super kingdom.Bacteria;phylum.Firmicutes;class.Desulfotomaculia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,24,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,64,0,0,0,0,0,117,0,0,0,0,26,147,316,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,0,48,53,106,0,24,0,0,0,82,145,0,0,16
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,134,38,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Negativicutes,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,90,129,0,33,93,0,0,0,6,228,0,116,0,0,0,0,10,0,5
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,103,65,0,32,39,0,0,0,0,352,0,115,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,13,56,0,0,0,4,0,0,0,39,0,178,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,8,50,0,0,12,11,0,0,0,29,0,103,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,40,18,0,7,0,0,5,0,0,14,0,0,19,0,0,0,7,21,19
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,0,0,0,0,0,25,0,0,0,0,0,94,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,0,0,0,0,0,30,0,0,0,0,0,44,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,9,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,0,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Sulfobacillia,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Symbiobacteriia,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,29,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.Symbiobacteriia,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.YNPFFP2,0,0,28,102,0,0,0,149,0,0,0,46,0,1501,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.YNPFFP2,0,0,0,14,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.YNPFFP2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,0
super kingdom.Bacteria;phylum.Firmicutes;class.YNPFFP2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,586,1099,0,858,926,0,1254,868,336,5417,0,25,3137,71,67,105,1806,1377,699
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,323,0,0,0,0,2510,2577,0,1412,0,0,347,945,1170,0,0,7
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,3,88,4,92,29,0,344,2128,766,55,84,112,217,11,99,211,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,46,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,368,0,0,0,0,0,141,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,16,278,17,0,0,0,18,0,61,75,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,250,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,16,0,0,0,0,0,67,0,11,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,14,23,0,0,0,0,53,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,8,12,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,13,0,0,0,0,0,0,0,15,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.GAL15;class.NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,13,0,76,41,0,29,487,78,36,122,49,401,43,98,65,98,25,24
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,5,34,0,0,165,886,0,0,0,0,0,123,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,6,22,176,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,72,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,39,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Gemmatimonadota;class.Gemmatimonadetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
super kingdom.Bacteria;phylum.Methylomirabilota;class.Methylomirabilia,0,0,0,0,0,0,0,0,36,219,306,0,125,0,4,10,2,0,0,0,0
super kingdom.Bacteria;phylum.Methylomirabilota;class.Methylomirabilia,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Methylomirabilota;class.Methylomirabilia,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Methylomirabilota;class.Methylomirabilia,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.bacteriap25,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.bacteriap25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,0,0,0,0,71,60,15,0,0,0,22,58,55,12,0,0,13
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,180,0,0,0,0,18,30,0,34,0,0,0,0,21,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,27,0,0,0,12,17,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,4,22,0,432,4,0,9,32,0,0,0,0,2,40,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,59,0,0,0,4,48,91,0,23,0,0,133,27,125,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,48,0,0,0,0,0,10,0,17,0,0,45,11,265,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,141,0,0,0,0,0,4,0,45,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,46,0,0,0,0,0,0,0,12,0,0,0,19,15,0,3,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,37,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,10,0,0,0,0,30,6,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Myxococcia,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,921,0,0,0,448,163,323,0,183,0,173,181,95,259,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,152,0,0,0,2,82,56,0,9,0,20,117,34,200,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,247,0,20,0,70,115,29,0,0,0,30,89,0,0,18,0,8
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,12,0,0,0,59,11,46,0,14,0,47,118,22,60,0,7,6
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,52,0,0,0,0,36,0,0,13,0,0,7,33,98,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,63,0,0,0,9,26,44,0,0,0,0,14,0,13,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,99,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,0,0,0,88,0,0,0,0,0,53,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,31,0,0,0,30,0,15,0,0,0,0,26,4,19,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,41,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,27,0,0,0,0,37,18,0,6,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,48,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,10,6,0,25,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0
super kingdom.Bacteria;phylum.Myxococcota;class.Polyangia,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
