"","ASV","TR2-64-1","WC-10-1","TR1-62-2","TR2-44-2","WC-30-2","TR1-52-2","TR1-42-2","TR2-24-2","WC-50-2","WC-40-2","WC-35-2","TR1-32-2","Mel1-3","Mel1M-2","Mel2S-3","Mel3S-1","Ritt1-3","Ritt3-3","Ritt3M-3","WC-20-2","TR2-34-2","count","reads","median","dev"
"1382","ASV_1443",0,0,0,0,0,0,0,0.0003206413,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.52686333333333e-05,0,6.99696680085259e-05
"1383","ASV_1444",0,0,0,0,0,0,0,0,0.0002355898,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.12185619047619e-05,0,5.14099091171194e-05
"1384","ASV_1445",0,0,0,0,0,0,0,0,0.0002355898,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.12185619047619e-05,0,5.14099091171194e-05
"1385","ASV_1446",0,0,0,0,0,0,0,0,0,0.0002862049,0,0,0,0,0,0,0,0,0,0,0,"1",1.36288047619048e-05,0,6.24550294532032e-05
"1386","ASV_1447",0,0,0,0,0,0,0,0,0,0.0002862049,0,0,0,0,0,0,0,0,0,0,0,"1",1.36288047619048e-05,0,6.24550294532032e-05
"1387","ASV_1448",0,0,0,0,0,0,0,0,0,0,0.0002667378,0,0,0,0,0,0,0,0,0,0,"1",1.27018e-05,0,5.82069599621901e-05
"1388","ASV_1450",0,0,0,0,0,0,0,0,0,0,0,0,0.0001453096,0.0001083025,0,0,0,0,0,0,0,"2",1.20767666666667e-05,0,3.85885327544769e-05
"1389","ASV_1451",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002599259,0,0,0,0,0,0,0,"1",1.23774238095238e-05,0,5.67204815156915e-05
"1390","ASV_1452",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002026856,0,0,0,0,0,"1",9.65169523809524e-06,0,4.42296240132163e-05
"1391","ASV_1453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003651079,0,0,0,"1",1.73860904761905e-05,0,7.96730756464937e-05
"1392","ASV_1454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002826988,0,0,"1",1.34618476190476e-05,0,6.16899357082468e-05
"1393","ASV_1455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002826988,0,0,"1",1.34618476190476e-05,0,6.16899357082468e-05
"1394","ASV_1456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002826988,0,0,"1",1.34618476190476e-05,0,6.16899357082468e-05
"1395","ASV_1457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002826988,0,0,"1",1.34618476190476e-05,0,6.16899357082468e-05
"1396","ASV_1458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332585,0,"1",1.5837380952381e-05,0,7.25759970241375e-05
"1397","ASV_1459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332585,0,"1",1.5837380952381e-05,0,7.25759970241375e-05
"1398","ASV_1460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000332585,0,"1",1.5837380952381e-05,0,7.25759970241375e-05
"1399","ASV_1461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196088,"1",9.33752380952381e-06,0,4.27899096605953e-05
"1400","ASV_1462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196088,"1",9.33752380952381e-06,0,4.27899096605953e-05
"1401","ASV_1463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196088,"1",9.33752380952381e-06,0,4.27899096605953e-05
"1402","ASV_1464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196088,"1",9.33752380952381e-06,0,4.27899096605953e-05
"1403","ASV_1465",0.0003626653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.72697761904762e-05,0,7.91400566278033e-05
"1404","ASV_1466",0.0003626653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.72697761904762e-05,0,7.91400566278033e-05
"1405","ASV_1467",0,0.0004849661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.30936238095238e-05,0,0.000105828279177977
"1406","ASV_1468",0,0.0004849661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.30936238095238e-05,0,0.000105828279177977
"1407","ASV_1471",0,0,0.0002305645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.09792619047619e-05,0,5.03132987533165e-05
"1408","ASV_1472",0,0,0.0001676832,0,0,0,0,0,0,0,0,0,6.227555e-05,0,0,0,0,0,0,0,0,"2",1.09504166666667e-05,0,3.83912461124907e-05
"1409","ASV_1473",0,0,0,0.0002472132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.17720571428571e-05,0,5.39463429424884e-05
"1410","ASV_1474",0,0,0,0,0.000226748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.07975238095238e-05,0,4.94804701752308e-05
"1411","ASV_1475",0,0,0,0,0.000226748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.07975238095238e-05,0,4.94804701752308e-05
"1412","ASV_1476",0,0,0,0,0.000226748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.07975238095238e-05,0,4.94804701752308e-05
"1413","ASV_1477",0,0,0,0,0.0001030673,0,0,0,0,0,0.0001333689,0,0,0,0,0,0,0,0,0,0,"2",1.12588666666667e-05,0,3.58804460434417e-05
"1414","ASV_1478",0,0,0,0,4.122691e-05,0,0,0,0,0,0.0002000533,0,0,0,0,0,0,0,0,0,0,"1",1.14895338095238e-05,0,4.41297993529736e-05
"1415","ASV_1479",0,0,0,0,0,7.778015e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0001649077,0,0,"2",1.15565642857143e-05,0,3.90126027800157e-05
"1416","ASV_1481",0,0,0,0,0,0,0,0,0.0002159573,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.0283680952381e-05,0,4.71257463870613e-05
"1417","ASV_1482",0,0,0,0,0,0,0,0,0,0.0002623545,0,0,0,0,0,0,0,0,0,0,0,"1",1.24930714285714e-05,0,5.72504454839187e-05
"1418","ASV_1483",0,0,0,0,0,0,0,0,0,0.0002623545,0,0,0,0,0,0,0,0,0,0,0,"1",1.24930714285714e-05,0,5.72504454839187e-05
"1419","ASV_1484",0,0,0,0,0,0,0,0,0,0,0.0002445096,0,0,0,0,0,0,0,0,0,0,"1",1.16433142857143e-05,0,5.33563690544464e-05
"1420","ASV_1485",0,0,0,0,0,0,0,0,0,0,0.0002445096,0,0,0,0,0,0,0,0,0,0,"1",1.16433142857143e-05,0,5.33563690544464e-05
"1421","ASV_1486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001456876,8.445233e-05,0,0,0,0,0,"2",1.09590442857143e-05,0,3.59408953362376e-05
"1422","ASV_1487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001857951,0,0,0,0,0,"1",8.84738571428572e-06,0,4.05438147381852e-05
"1423","ASV_1488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001857951,0,0,0,0,0,"1",8.84738571428572e-06,0,4.05438147381852e-05
"1424","ASV_1489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001857951,0,0,0,0,0,"1",8.84738571428572e-06,0,4.05438147381852e-05
"1425","ASV_1490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001857951,0,0,0,0,0,"1",8.84738571428572e-06,0,4.05438147381852e-05
"1426","ASV_1491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003298054,0,0,0,0,"1",1.5705019047619e-05,0,7.19694385764376e-05
"1427","ASV_1492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003298054,0,0,0,0,"1",1.5705019047619e-05,0,7.19694385764376e-05
"1428","ASV_1493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003298054,0,0,0,0,"1",1.5705019047619e-05,0,7.19694385764376e-05
"1429","ASV_1494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003346822,0,0,0,"1",1.59372476190476e-05,0,7.30336435835405e-05
"1430","ASV_1495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002591406,0,0,"1",1.23400285714286e-05,0,5.65491150064892e-05
"1431","ASV_1496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002591406,0,0,"1",1.23400285714286e-05,0,5.65491150064892e-05
"1432","ASV_1497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002591406,0,0,"1",1.23400285714286e-05,0,5.65491150064892e-05
"1433","ASV_1498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002591406,0,0,"1",1.23400285714286e-05,0,5.65491150064892e-05
"1434","ASV_1499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002591406,0,0,"1",1.23400285714286e-05,0,5.65491150064892e-05
"1435","ASV_1500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002591406,0,0,"1",1.23400285714286e-05,0,5.65491150064892e-05
"1436","ASV_1501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003048696,0,"1",1.45176e-05,0,6.65280009090909e-05
"1437","ASV_1502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003048696,0,"1",1.45176e-05,0,6.65280009090909e-05
"1438","ASV_1503",0.0003296957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.56997952380952e-05,0,7.19455000738787e-05
"1439","ASV_1504",0.0003296957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.56997952380952e-05,0,7.19455000738787e-05
"1440","ASV_1505",0,0.0004408782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.09942e-05,0,9.62075106550419e-05
"1441","ASV_1506",0,0.0004408782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",2.09942e-05,0,9.62075106550419e-05
"1442","ASV_1507",0,0,0.0002096041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.98114761904762e-06,0,4.5739364486814e-05
"1443","ASV_1509",0,0,0,0,0.0002061346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.81593333333333e-06,0,4.49822575166402e-05
"1444","ASV_1510",0,0,0,0,0,0.0001944504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.25954285714286e-06,0,4.24325560435448e-05
"1445","ASV_1511",0,0,0,0,0,0,0.0002678165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.27531666666667e-05,0,5.84423516003877e-05
"1446","ASV_1513",0,0,0,0,0,0,0,0.0002672011,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.27238619047619e-05,0,5.83080603107364e-05
"1447","ASV_1514",0,0,0,0,0,0,0,0.0002672011,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.27238619047619e-05,0,5.83080603107364e-05
"1448","ASV_1515",0,0,0,0,0,0,0,0,0.0001963248,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.3488e-06,0,4.28415836570032e-05
"1449","ASV_1516",0,0,0,0,0,0,0,0,0.0001963248,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.3488e-06,0,4.28415836570032e-05
"1450","ASV_1517",0,0,0,0,0,0,0,0,0.0001963248,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.3488e-06,0,4.28415836570032e-05
"1451","ASV_1518",0,0,0,0,0,0,0,0,0,0.0002385041,0,0,0,0,0,0,0,0,0,0,0,"1",1.13573380952381e-05,0,5.20458615146342e-05
"1452","ASV_1519",0,0,0,0,0,0,0,0,0,0.0002385041,0,0,0,0,0,0,0,0,0,0,0,"1",1.13573380952381e-05,0,5.20458615146342e-05
"1453","ASV_1520",0,0,0,0,0,0,0,0,0,0.0002385041,0,0,0,0,0,0,0,0,0,0,0,"1",1.13573380952381e-05,0,5.20458615146342e-05
"1454","ASV_1521",0,0,0,0,0,0,0,0,0,0,0.0002222815,0,0,0,0,0,0,0,0,0,0,"1",1.05848333333333e-05,0,4.85057999684917e-05
"1455","ASV_1522",0,0,0,0,0,0,0,0,0,0,0.0002222815,0,0,0,0,0,0,0,0,0,0,"1",1.05848333333333e-05,0,4.85057999684917e-05
"1456","ASV_1523",0,0,0,0,0,0,0,0,0,0,0,0,0.0002075852,0,0,0,0,0,0,0,0,"1",9.88500952380952e-06,0,4.52988043882165e-05
"1457","ASV_1524",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002428127,0,0,0,0,0,0,"1",1.15625095238095e-05,0,5.29860751165049e-05
"1458","ASV_1525",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002998231,0,0,0,0,"1",1.42772904761905e-05,0,6.5426764326015e-05
"1459","ASV_1526",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002998231,0,0,0,0,"1",1.42772904761905e-05,0,6.5426764326015e-05
"1460","ASV_1527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002998231,0,0,0,0,"1",1.42772904761905e-05,0,6.5426764326015e-05
"1461","ASV_1528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003042565,0,0,0,"1",1.44884047619048e-05,0,6.63942115205872e-05
"1462","ASV_1529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003042565,0,0,0,"1",1.44884047619048e-05,0,6.63942115205872e-05
"1463","ASV_1531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002355824,0,0,"1",1.12182095238095e-05,0,5.14082943047317e-05
"1464","ASV_1532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001649077,8.314625e-05,0,"2",1.18120928571429e-05,0,3.94827887296297e-05
"1465","ASV_1533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002771542,0,"1",1.3197819047619e-05,0,6.04800047940443e-05
"1466","ASV_1534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002771542,0,"1",1.3197819047619e-05,0,6.04800047940443e-05
"1467","ASV_1535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001634067,"1",7.78127142857143e-06,0,3.56582653244257e-05
"1468","ASV_1536",0.0002967261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.41298142857143e-05,0,6.47509435199541e-05
"1469","ASV_1537",0.0002967261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.41298142857143e-05,0,6.47509435199541e-05
"1470","ASV_1538",0,0.0003967904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.8894780952381e-05,0,8.65867639538955e-05
"1471","ASV_1539",0,0.0003967904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.8894780952381e-05,0,8.65867639538955e-05
"1472","ASV_1540",0,0.0003967904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.8894780952381e-05,0,8.65867639538955e-05
"1473","ASV_1541",0,0.0003967904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.8894780952381e-05,0,8.65867639538955e-05
"1474","ASV_1542",0,0.0003967904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.8894780952381e-05,0,8.65867639538955e-05
"1475","ASV_1543",0,0.0003967904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.8894780952381e-05,0,8.65867639538955e-05
"1476","ASV_1544",0,0,0.0001886437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.98303333333333e-06,0,4.11654302203115e-05
"1477","ASV_1545",0,0,0.0001886437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.98303333333333e-06,0,4.11654302203115e-05
"1478","ASV_1546",0,0,0,0.0001123697,0,0,0,0.0001068804,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",1.0440480952381e-05,0,3.29858249020639e-05
"1479","ASV_1547",0,0,0,0.0002022654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.63168571428571e-06,0,4.41379288557391e-05
"1480","ASV_1548",0,0,0,0,0.0001855211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.83433809523809e-06,0,4.04840230362606e-05
"1481","ASV_1549",0,0,0,0,0,0.0001750053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.33358571428571e-06,0,3.81892873461169e-05
"1482","ASV_1551",0,0,0,0,0,0,0,0.000240481,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.14514761904762e-05,0,5.24772564618417e-05
"1483","ASV_1552",0,0,0,0,0,0,0,0,0.0001766923,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.41391904761905e-06,0,3.8557420926945e-05
"1484","ASV_1553",0,0,0,0,0,0,0,0,0.0001766923,0,0,0,0,0,0,0,0,0,0,0,0,"1",8.41391904761905e-06,0,3.8557420926945e-05
"1485","ASV_1554",0,0,0,0,0,0,0,0,0,0.0002146537,0,0,0,0,0,0,0,0,0,0,0,"1",1.02216047619048e-05,0,4.68412775453496e-05
"1486","ASV_1555",0,0,0,0,0,0,0,0,0,0.0002146537,0,0,0,0,0,0,0,0,0,0,0,"1",1.02216047619048e-05,0,4.68412775453496e-05
"1487","ASV_1556",0,0,0,0,0,0,0,0,0,0.0002146537,0,0,0,0,0,0,0,0,0,0,0,"1",1.02216047619048e-05,0,4.68412775453496e-05
"1488","ASV_1557",0,0,0,0,0,0,0,0,0,0,0.0002000533,0,0,0,0,0,0,0,0,0,0,"1",9.52634761904762e-06,0,4.36552090607481e-05
"1489","ASV_1558",0,0,0,0,0,0,0,0,0,0,0.0002000533,0,0,0,0,0,0,0,0,0,0,"1",9.52634761904762e-06,0,4.36552090607481e-05
"1490","ASV_1559",0,0,0,0,0,0,0,0,0,0,0.0002000533,0,0,0,0,0,0,0,0,0,0,"1",9.52634761904762e-06,0,4.36552090607481e-05
"1491","ASV_1560",0,0,0,0,0,0,0,0,0,0,0.0002000533,0,0,0,0,0,0,0,0,0,0,"1",9.52634761904762e-06,0,4.36552090607481e-05
"1492","ASV_1561",0,0,0,0,0,0,0,0,0,0,0,0,0.0001868266,0,0,0,0,0,0,0,0,"1",8.89650476190476e-06,0,4.07689064919637e-05
"1493","ASV_1562",0,0,0,0,0,0,0,0,0,0,0,0,0.0001868266,0,0,0,0,0,0,0,0,"1",8.89650476190476e-06,0,4.07689064919637e-05
"1494","ASV_1563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71251e-05,8.445233e-05,0,0,0,0,0,"2",8.64654428571429e-06,0,2.73819865994578e-05
"1495","ASV_1564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002185315,0,0,0,0,0,0,"1",1.04062619047619e-05,0,4.76874828801068e-05
"1496","ASV_1565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002185315,0,0,0,0,0,0,"1",1.04062619047619e-05,0,4.76874828801068e-05
"1497","ASV_1567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001520142,0,0,0,0,0,"1",7.23877142857143e-06,0,3.31722180099122e-05
"1498","ASV_1568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002129796,0,5.543084e-05,0,"2",1.27814495238095e-05,0,4.74353315308021e-05
"1499","ASV_1569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002738309,0,0,0,"1",1.30395666666667e-05,0,5.9754801279423e-05
"1500","ASV_1570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002738309,0,0,0,"1",1.30395666666667e-05,0,5.9754801279423e-05
"1501","ASV_1571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002120241,0,0,"1",1.00963857142857e-05,0,4.62674517811851e-05
"1502","ASV_1572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002120241,0,0,"1",1.00963857142857e-05,0,4.62674517811851e-05
"1503","ASV_1573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002120241,0,0,"1",1.00963857142857e-05,0,4.62674517811851e-05
"1504","ASV_1574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002120241,0,0,"1",1.00963857142857e-05,0,4.62674517811851e-05
"1505","ASV_1575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002120241,0,0,"1",1.00963857142857e-05,0,4.62674517811851e-05
"1506","ASV_1576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002120241,0,0,"1",1.00963857142857e-05,0,4.62674517811851e-05
"1507","ASV_1577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002494388,0,"1",1.18780380952381e-05,0,5.44320086789977e-05
"1508","ASV_1578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002494388,0,"1",1.18780380952381e-05,0,5.44320086789977e-05
"1509","ASV_1579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002494388,0,"1",1.18780380952381e-05,0,5.44320086789977e-05
"1510","ASV_1580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147066,"1",7.00314285714286e-06,0,3.20924322454465e-05
"1511","ASV_1581",0.0002637566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.25598380952381e-05,0,5.75564087878186e-05
"1512","ASV_1582",0.0002637566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.25598380952381e-05,0,5.75564087878186e-05
"1513","ASV_1583",0,0.0003527026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.67953619047619e-05,0,7.69660172527491e-05
"1514","ASV_1584",0,0.0003527026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.67953619047619e-05,0,7.69660172527491e-05
"1515","ASV_1585",0,0.0003527026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.67953619047619e-05,0,7.69660172527491e-05
"1516","ASV_1586",0,0,0.0001676832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.98491428571429e-06,0,3.659147413202e-05
"1517","ASV_1587",0,0,0.0001676832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.98491428571429e-06,0,3.659147413202e-05
"1518","ASV_1588",0,0,0,4.494786e-05,0,0,0,0.0001603206,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.77468857142857e-06,0,3.58584506308505e-05
"1519","ASV_1589",0,0,0,0,0.0001649077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1520","ASV_1590",0,0,0,0,0.0001649077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1521","ASV_1591",0,0,0,0,0.0001649077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.85274761904762e-06,0,3.598581037767e-05
"1522","ASV_1592",0,0,0,0,0,0.0001555603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.40763333333333e-06,0,3.3946040470478e-05
"1523","ASV_1593",0,0,0,0,0,0.0001555603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.40763333333333e-06,0,3.3946040470478e-05
"1524","ASV_1594",0,0,0,0,0,0,0.0002142532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.02025333333333e-05,0,4.67538812803101e-05
"1525","ASV_1596",0,0,0,0,0,0,0.0002142532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.02025333333333e-05,0,4.67538812803101e-05
"1526","ASV_1597",0,0,0,0,0,0,0,0.0002137609,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.01790904761905e-05,0,4.66464526129469e-05
"1527","ASV_1598",0,0,0,0,0,0,0,0.0002137609,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",1.01790904761905e-05,0,4.66464526129469e-05
"1528","ASV_1599",0,0,0,0,0,0,0,0,0.0001570598,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.4790380952381e-06,0,3.42732581968869e-05
"1529","ASV_1600",0,0,0,0,0,0,0,0,0.0001570598,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.4790380952381e-06,0,3.42732581968869e-05
"1530","ASV_1601",0,0,0,0,0,0,0,0,0.0001570598,0,0,0,0,0,0,0,0,0,0,0,0,"1",7.4790380952381e-06,0,3.42732581968869e-05
"1531","ASV_1602",0,0,0,0,0,0,0,0,3.926496e-05,0,0,0,0,0.000129963,0,0,0,0,0,0,0,"1",8.05847428571429e-06,0,2.92133525025096e-05
"1532","ASV_1603",0,0,0,0,0,0,0,0,0,0.0001908033,0,0,0,0,0,0,0,0,0,0,0,"1",9.08587142857143e-06,0,4.16366935760651e-05
"1533","ASV_1604",0,0,0,0,0,0,0,0,0,0.0001908033,0,0,0,0,0,0,0,0,0,0,0,"1",9.08587142857143e-06,0,4.16366935760651e-05
"1534","ASV_1605",0,0,0,0,0,0,0,0,0,0,0.0001778252,0,0,0,0,0,0,0,0,0,0,"1",8.46786666666667e-06,0,3.88046399747934e-05
"1535","ASV_1606",0,0,0,0,0,0,0,0,0,0,0,0,0.0001660681,0,0,0,0,0,0,0,0,"1",7.90800476190476e-06,0,3.62390304174998e-05
"1536","ASV_1607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001351237,0,0,0,0,0,"1",6.43446190476191e-06,0,2.94864087348812e-05
"1537","ASV_1608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001351237,0,0,0,0,0,"1",6.43446190476191e-06,0,2.94864087348812e-05
"1538","ASV_1609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001351237,0,0,0,0,0,"1",6.43446190476191e-06,0,2.94864087348812e-05
"1539","ASV_1611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002434052,0,0,0,"1",1.15907238095238e-05,0,5.31153692164698e-05
"1540","ASV_1612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002434052,0,0,0,"1",1.15907238095238e-05,0,5.31153692164698e-05
"1541","ASV_1613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002434052,0,0,0,"1",1.15907238095238e-05,0,5.31153692164698e-05
"1542","ASV_1615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001884659,0,0,"1",8.97456666666667e-06,0,4.11266310794275e-05
"1543","ASV_1616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001884659,0,0,"1",8.97456666666667e-06,0,4.11266310794275e-05
